Z,Pressure,Grip Angle,Timestamp,Test ID,X Displacement,Y Displacement,Distance,Stable
0,143,900,1732805582,0,0,0,0,0
0,267,890,1732805589,0,0,0,0,0
0,299,890,1732805596,0,0,0,0,0
0,365,890,1732805603,0,0,0,0,0
0,411,880,1732805610,0,0,0,0,0
0,442,880,1732805617,0,0,0,0,0
0,465,880,1732805624,0,0,0,0,0
0,482,880,1732805631,0,0,0,0,0
12,500,890,1732805638,0,0,0,0,0
0,528,880,1732805645,0,0,0,0,0
0,558,890,1732805652,0,0,0,0,0
0,583,890,1732805659,0,1,0,1,0
0,609,890,1732805666,0,0,0,0,0
0,627,890,1732805673,0,0,0,0,0
0,645,890,1732805680,0,0,0,0,0
0,660,890,1732805687,0,0,0,0,0
0,668,890,1732805694,0,0,0,0,0
0,679,890,1732805701,0,1,0,1,0
0,685,890,1732805708,0,0,0,0,0
0,690,890,1732805715,0,0,0,0,0
0,696,890,1732805722,0,1,1,0,0
0,700,890,1732805729,0,0,0,0,0
0,702,880,1732805736,0,0,0,0,0
0,706,870,1732805743,0,1,0,1,0
0,708,870,1732805750,0,0,1,1,0
0,710,880,1732805758,0,1,0,1,0
0,714,890,1732805765,0,0,0,0,0
0,715,870,1732805772,0,0,1,1,0
0,719,870,1732805779,0,1,0,1,0
0,723,860,1732805786,0,0,1,1,0
0,714,860,1732805793,0,0,0,0,0
0,729,870,1732805800,0,0,0,0,0
0,733,870,1732805807,0,0,1,1,0
0,735,870,1732805814,0,0,0,0,0
0,741,870,1732805821,0,1,0,1,0
0,743,870,1732805828,0,0,0,0,0
0,746,870,1732805835,0,0,1,1,0
0,749,860,1732805842,0,0,0,0,0
0,754,860,1732805849,0,0,0,0,0
0,754,870,1732805856,0,0,1,1,0
0,756,870,1732805863,0,0,0,0,0
0,756,870,1732805870,0,0,0,0,0
0,759,890,1732805877,0,0,0,0,0
0,761,870,1732805884,0,0,0,0,0
0,760,890,1732805891,0,0,1,1,0
0,761,900,1732805898,0,0,0,0,0
0,762,890,1732805905,0,0,0,0,0
0,764,900,1732805912,0,0,0,0,0
0,768,890,1732805919,0,0,0,0,0
0,769,890,1732805926,0,0,1,1,0
0,770,900,1732805933,0,1,0,1,0
0,776,890,1732805940,0,0,0,0,0
0,777,890,1732805948,0,0,1,1,0
0,782,890,1732805955,0,0,0,0,0
0,785,890,1732805962,0,1,0,1,0
0,782,890,1732805969,0,0,0,0,0
0,786,900,1732805976,0,0,1,1,0
0,788,900,1732805983,0,0,0,0,0
0,785,900,1732805990,0,0,1,1,0
0,789,900,1732805997,0,0,0,0,0
0,787,900,1732806004,0,0,0,0,0
0,786,900,1732806011,0,0,0,0,0
0,794,900,1732806018,0,1,0,1,0
0,792,890,1732806025,0,0,1,1,0
0,795,900,1732806032,0,0,0,0,0
0,794,890,1732806039,0,0,0,0,0
0,793,890,1732806046,0,0,0,0,0
0,795,890,1732806053,0,1,0,1,0
0,795,890,1732806060,0,0,1,1,0
0,794,900,1732806067,0,0,0,0,0
0,798,890,1732806074,0,1,0,1,0
0,796,890,1732806081,0,0,0,0,0
0,797,900,1732806088,0,0,0,0,0
0,800,890,1732806095,0,1,0,1,0
0,797,890,1732806102,0,0,1,1,0
0,797,890,1732806109,0,0,0,0,0
0,800,890,1732806116,0,0,0,0,0
0,797,900,1732806123,0,1,0,1,0
0,799,890,1732806131,0,0,0,0,0
0,799,890,1732806138,0,1,0,1,0
0,798,890,1732806145,0,0,0,0,0
0,800,890,1732806152,0,0,0,0,0
0,799,890,1732806159,0,1,1,0,0
0,797,890,1732806166,0,0,0,0,0
0,800,890,1732806173,0,1,0,1,0
0,798,890,1732806180,0,0,0,0,0
0,800,890,1732806187,0,1,0,1,0
0,800,890,1732806194,0,0,0,0,0
0,798,890,1732806201,0,0,0,0,0
0,800,890,1732806208,0,1,0,1,0
0,799,890,1732806215,0,0,0,0,0
0,798,890,1732806222,0,1,0,1,0
0,800,890,1732806229,0,0,0,0,0
0,800,880,1732806236,0,0,0,0,0
0,798,880,1732806243,0,1,0,1,0
0,800,880,1732806250,0,0,0,0,0
0,797,890,1732806257,0,0,1,1,0
0,798,890,1732806264,0,1,0,1,0
0,800,890,1732806271,0,0,0,0,0
0,797,900,1732806278,0,0,0,0,0
0,800,890,1732806285,0,1,0,1,0
0,799,890,1732806292,0,0,0,0,0
0,798,890,1732806299,0,0,0,0,0
0,799,880,1732806306,0,1,0,1,0
0,798,890,1732806314,0,0,0,0,0
0,797,880,1732806321,0,0,0,0,0
0,800,880,1732806328,0,0,0,0,0
0,798,890,1732806335,0,0,0,0,0
0,797,890,1732806342,0,1,0,1,0
0,800,890,1732806349,0,0,1,1,0
0,796,890,1732806356,0,0,0,0,0
0,799,880,1732806363,0,0,1,1,0
0,799,880,1732806370,0,0,1,1,0
0,796,890,1732806377,0,1,0,1,0
0,798,880,1732806384,0,0,1,1,0
0,799,890,1732806391,0,0,0,0,0
0,797,880,1732806398,0,0,0,0,0
0,800,880,1732806405,0,0,0,0,0
0,796,880,1732806412,0,0,0,0,0
0,798,880,1732806419,0,1,0,1,0
0,800,890,1732806426,0,0,0,0,0
0,797,890,1732806433,0,0,0,0,0
0,798,890,1732806440,0,0,0,0,0
0,797,890,1732806447,0,0,0,0,0
0,794,890,1732806454,0,0,0,0,0
0,797,890,1732806461,0,0,0,0,0
0,796,890,1732806468,0,1,0,1,0
0,797,890,1732806475,0,0,0,0,0
0,798,890,1732806482,0,0,1,1,0
0,797,890,1732806489,0,0,1,1,0
0,797,880,1732806496,0,0,0,0,0
0,799,890,1732806504,0,0,0,0,0
0,797,890,1732806511,0,1,0,1,0
0,797,890,1732806518,0,0,0,0,0
0,799,890,1732806525,0,0,0,0,0
0,796,880,1732806532,0,0,0,0,0
0,798,890,1732806539,0,1,0,1,0
0,798,890,1732806546,0,0,0,0,0
0,797,890,1732806553,0,0,0,0,0
0,799,890,1732806560,0,0,0,0,0
0,797,890,1732806567,0,0,0,0,0
0,797,890,1732806574,0,1,0,1,0
0,799,890,1732806581,0,0,0,0,0
0,797,890,1732806588,0,1,1,0,0
0,796,890,1732806595,0,0,0,0,0
0,797,890,1732806602,0,0,0,0,0
0,797,890,1732806609,0,1,0,1,0
0,800,890,1732806616,0,0,0,0,0
0,797,890,1732806623,0,0,0,0,0
0,788,890,1732806630,0,1,0,1,0
0,798,890,1732806637,0,0,0,0,0
0,797,890,1732806644,0,0,0,0,0
0,798,890,1732806651,0,1,0,1,0
0,800,890,1732806658,0,0,0,0,0
0,797,900,1732806665,0,0,1,1,0
0,797,900,1732806672,0,0,0,0,0
0,799,900,1732806679,0,1,0,1,0
0,797,890,1732806687,0,0,0,0,0
0,800,890,1732806694,0,1,0,1,0
0,800,890,1732806701,0,0,0,0,0
0,797,890,1732806708,0,0,0,0,0
0,801,890,1732806715,0,1,0,1,0
0,800,890,1732806722,0,0,0,0,0
0,797,900,1732806729,0,0,1,1,0
0,799,890,1732806736,0,1,0,1,0
0,797,890,1732806743,0,0,0,0,0
0,797,890,1732806750,0,0,0,0,0
0,799,890,1732806757,0,0,0,0,0
0,795,890,1732806764,0,1,0,1,0
0,797,890,1732806771,0,0,1,1,0
0,797,900,1732806778,0,0,0,0,0
0,793,900,1732806785,0,1,0,1,0
0,797,900,1732806792,0,0,1,1,0
0,797,890,1732806799,0,0,0,0,0
0,794,900,1732806806,0,1,0,1,0
0,797,900,1732806813,0,0,1,1,0
0,796,900,1732806820,0,0,0,0,0
0,794,900,1732806827,0,0,0,0,0
0,797,900,1732806834,0,1,1,0,0
0,795,900,1732806841,0,0,0,0,0
0,794,900,1732806848,0,0,0,0,0
0,797,900,1732806855,0,0,1,1,0
0,795,900,1732806862,0,0,0,0,0
0,798,900,1732806870,0,1,0,1,0
0,797,890,1732806877,0,0,1,1,0
0,794,890,1732806884,0,0,0,0,0
0,796,890,1732806891,0,0,0,0,0
0,794,890,1732806898,0,0,0,0,0
0,795,900,1732806905,0,1,1,0,0
0,796,900,1732806912,0,0,0,0,0
0,796,900,1732806919,0,0,0,0,0
0,794,890,1732806926,0,0,0,0,0
0,795,890,1732806933,0,0,1,1,0
0,794,880,1732806940,0,1,0,1,0
0,796,890,1732806947,0,0,0,0,0
0,795,890,1732806954,0,0,0,0,0
0,792,890,1732806961,0,0,1,1,0
0,795,890,1732806968,0,0,0,0,0
0,794,900,1732806975,0,0,0,0,0
0,794,890,1732806982,0,0,0,0,0
0,795,900,1732806989,0,0,1,1,0
0,794,900,1732806996,0,1,0,1,0
0,794,890,1732807003,0,0,0,0,0
0,797,900,1732807010,0,0,1,1,0
0,793,900,1732807017,0,0,0,0,0
0,795,900,1732807024,0,0,0,0,0
12,794,900,1732807031,0,1,1,0,0
0,793,900,1732807038,0,0,0,0,0
0,795,900,1732807045,0,0,0,0,0
0,794,890,1732807052,0,0,1,1,0
0,794,900,1732807060,0,0,0,0,0
0,797,900,1732807067,0,1,0,1,0
