Z,Pressure,Grip Angle,Timestamp,Test ID,X Displacement,Y Displacement,Distance,Stable
0,73,1100,290479,0,0,0,0,0
0,149,1100,290486,0,0,0,0,0
0,227,1110,290493,0,0,0,0,0
0,288,1110,290500,0,1,0,1,0
0,334,1110,290507,0,0,0,0,0
0,376,1110,290514,0,0,0,0,0
0,410,1100,290521,0,0,0,0,0
0,430,1090,290528,0,0,0,0,0
0,452,1100,290535,0,0,0,0,0
0,471,1110,290542,0,0,0,0,0
0,489,1110,290549,0,1,0,1,0
0,508,1110,290556,0,0,0,0,0
0,522,1120,290563,0,0,0,0,0
0,535,1110,290570,0,0,0,0,0
0,550,1120,290577,0,0,0,0,0
0,561,1120,290584,0,0,0,0,0
0,573,1110,290591,0,0,0,0,0
0,585,1110,290598,0,1,0,1,0
0,590,1120,290605,0,0,0,0,0
0,599,1110,290612,0,0,1,1,0
0,604,1120,290619,0,1,0,1,0
0,605,1120,290626,0,0,0,0,0
0,611,1110,290633,0,0,0,0,0
0,614,1110,290641,0,0,0,0,0
0,617,1110,290648,0,0,0,0,0
0,623,1120,290655,0,0,1,1,0
0,625,1110,290662,0,0,0,0,0
0,631,1120,290669,0,0,0,0,0
0,638,1130,290676,0,1,0,1,0
0,638,1120,290683,0,0,0,0,0
0,643,1120,290690,0,0,1,1,0
0,648,1100,290697,0,0,0,0,0
0,651,1120,290704,0,1,0,1,0
0,658,1110,290711,0,0,1,1,0
0,663,1120,290718,0,0,0,0,0
0,667,1130,290725,0,0,0,0,0
0,676,1120,290732,0,0,0,0,0
0,678,1130,290739,0,0,1,1,0
0,684,1110,290746,0,0,0,0,0
0,690,1100,290753,0,0,0,0,0
0,690,1120,290760,0,0,0,0,0
0,695,1120,290767,0,1,1,0,0
0,699,1120,290774,0,0,0,0,0
0,700,1140,290781,0,0,1,1,0
0,703,1140,290788,0,0,0,0,0
0,706,1130,290795,0,0,0,0,0
0,710,1130,290802,0,0,1,1,0
0,714,1120,290809,0,0,0,0,0
0,716,1100,290816,0,0,0,0,0
0,721,1120,290823,0,0,1,1,0
0,726,1130,290831,0,0,0,0,0
0,727,1120,290838,0,1,0,1,0
0,729,1150,290845,0,0,1,1,0
0,731,1140,290852,0,0,0,0,0
0,730,1130,290859,0,0,1,1,0
0,733,1130,290866,0,0,0,0,0
0,734,1110,290873,0,0,0,0,0
0,734,1100,290880,0,0,1,1,0
0,739,1100,290887,0,0,0,0,0
0,742,1090,290894,0,1,0,1,0
0,744,1100,290901,0,0,1,1,0
0,748,1100,290908,0,0,0,0,0
0,750,1090,290915,0,1,1,0,0
0,754,1100,290922,0,0,0,0,0
0,757,1100,290929,0,1,0,1,0
0,756,1090,290936,0,0,1,1,0
0,759,1100,290943,0,1,0,1,0
0,762,1090,290950,0,0,1,1,0
0,760,1100,290957,0,1,0,1,0
0,762,1100,290964,0,0,1,1,0
0,763,1090,290971,0,0,0,0,0
0,764,1100,290978,0,1,0,1,0
0,770,1090,290985,0,0,0,0,0
0,770,1090,290992,0,1,1,0,0
0,773,1090,290999,0,0,0,0,0
0,776,1080,291006,0,1,0,1,0
0,775,1090,291014,0,0,1,1,0
0,779,1090,291021,0,1,0,1,0
0,781,1090,291028,0,1,0,1,0
0,782,1080,291035,0,0,1,1,0
0,788,1080,291042,0,1,0,1,0
0,790,1080,291049,0,0,0,0,0
0,793,1080,291056,0,1,0,1,0
0,796,1080,291063,0,1,0,1,0
0,796,1090,291070,0,0,1,1,0
0,799,1080,291077,0,1,0,1,0
0,800,1070,291084,0,0,0,0,0
0,800,1080,291091,0,0,0,0,0
0,803,1070,291098,0,1,0,1,0
0,806,1070,291105,0,0,0,0,0
0,803,1080,291112,0,1,0,1,0
0,807,1060,291119,0,0,1,1,0
0,807,1070,291126,0,1,0,1,0
0,807,1080,291133,0,1,0,1,0
0,809,1060,291140,0,0,0,0,0
